  4.8437500e-01  0.0000000e+00  1.2230969e-01  2.3551390e-01  3.3189337e-01  4.0629026e-01  4.5689337e-01  4.8551390e-01  4.9730969e-01  5.0000000e-01  5.0269031e-01  5.1448610e-01  5.4310663e-01  5.9370974e-01  6.6810663e-01  7.6448610e-01  8.7769031e-01  1.0000000e+00
  5.0000000e-01  0.0000000e+00  1.1883384e-01  2.2909137e-01  3.2350193e-01  3.9720742e-01  4.4850193e-01  4.7909137e-01  4.9383384e-01  5.0000000e-01  5.0616616e-01  5.2090863e-01  5.5149807e-01  6.0279258e-01  6.7649807e-01  7.7090863e-01  8.8116616e-01  1.0000000e+00
  5.1562500e-01  0.0000000e+00  1.1555999e-01  2.2304208e-01  3.1559815e-01  3.8865244e-01  4.4059815e-01  4.7304208e-01  4.9055999e-01  5.0000000e-01  5.0944001e-01  5.2695792e-01  5.5940185e-01  6.1134756e-01  6.8440185e-01  7.7695792e-01  8.8444001e-01  1.0000000e+00
  5.3125000e-01  0.0000000e+00  1.1247640e-01  2.1734435e-01  3.0815371e-01  3.8059463e-01  4.3315371e-01  4.6734435e-01  4.8747640e-01  5.0000000e-01  5.1252360e-01  5.3265565e-01  5.6684629e-01  6.1940537e-01  6.9184629e-01  7.8265565e-01  8.8752360e-01  1.0000000e+00
  5.4687500e-01  0.0000000e+00  1.0957201e-01  2.1197774e-01  3.0114190e-01  3.7300510e-01  4.2614190e-01  4.6197774e-01  4.8457201e-01  5.0000000e-01  5.1542799e-01  5.3802226e-01  5.7385810e-01  6.2699490e-01  6.9885810e-01  7.8802226e-01  8.9042799e-01  1.0000000e+00
  5.6250000e-01  0.0000000e+00  1.0683642e-01  2.0692302e-01  2.9453758e-01  3.6585664e-01  4.1953758e-01  4.5692302e-01  4.8183642e-01  5.0000000e-01  5.1816358e-01  5.4307698e-01  5.8046242e-01  6.3414336e-01  7.0546242e-01  7.9307698e-01  8.9316358e-01  1.0000000e+00
  5.7812500e-01  0.0000000e+00  1.0425980e-01  2.0216205e-01  2.8831707e-01  3.5912361e-01  4.1331707e-01  4.5216205e-01  4.7925980e-01  5.0000000e-01  5.2074020e-01  5.4783795e-01  5.8668293e-01  6.4087639e-01  7.1168293e-01  7.9783795e-01  8.9574020e-01  1.0000000e+00
  5.9375000e-01  0.0000000e+00  1.0183292e-01  1.9767776e-01  2.8245807e-01  3.5278187e-01  4.0745807e-01  4.4767776e-01  4.7683292e-01  5.0000000e-01  5.2316708e-01  5.5232224e-01  5.9254193e-01  6.4721813e-01  7.1754193e-01  8.0232224e-01  8.9816708e-01  1.0000000e+00
  6.0937500e-01  0.0000000e+00  9.9547081e-02  1.9345408e-01  2.7693957e-01  3.4680869e-01  4.0193957e-01  4.4345408e-01  4.7454708e-01  5.0000000e-01  5.2545292e-01  5.5654592e-01  5.9806043e-01  6.5319131e-01  7.2306043e-01  8.0654592e-01  9.0045292e-01  1.0000000e+00
  6.2500000e-01  0.0000000e+00  9.7394084e-02  1.8947586e-01  2.7174177e-01  3.4118264e-01  3.9674177e-01  4.3947586e-01  4.7239408e-01  5.0000000e-01  5.2760592e-01  5.6052414e-01  6.0325823e-01  6.5881736e-01  7.2825823e-01  8.1052414e-01  9.0260592e-01  1.0000000e+00
  6.4062500e-01  0.0000000e+00  9.5366208e-02  1.8572883e-01  2.6684605e-01  3.3588354e-01  3.9184605e-01  4.3572883e-01  4.7036621e-01  5.0000000e-01  5.2963379e-01  5.6427117e-01  6.0815395e-01  6.6411646e-01  7.3315395e-01  8.1427117e-01  9.0463379e-01  1.0000000e+00
  6.5625000e-01  0.0000000e+00  9.3456183e-02  1.8219957e-01  2.6223484e-01  3.3089240e-01  3.8723484e-01  4.3219957e-01  4.6845618e-01  5.0000000e-01  5.3154382e-01  5.6780043e-01  6.1276516e-01  6.6910760e-01  7.3776516e-01  8.1780043e-01  9.0654382e-01  1.0000000e+00
  6.7187500e-01  0.0000000e+00  9.1657159e-02  1.7887541e-01  2.5789161e-01  3.2619133e-01  3.8289161e-01  4.2887541e-01  4.6665716e-01  5.0000000e-01  5.3334284e-01  5.7112459e-01  6.1710839e-01  6.7380867e-01  7.4210839e-01  8.2112459e-01  9.0834284e-01  1.0000000e+00
  6.8750000e-01  0.0000000e+00  8.9962686e-02  1.7574443e-01  2.5380079e-01  3.2176346e-01  3.7880079e-01  4.2574443e-01  4.6496269e-01  5.0000000e-01  5.3503731e-01  5.7425557e-01  6.2119921e-01  6.7823654e-01  7.4619921e-01  8.2425557e-01  9.1003731e-01  1.0000000e+00
  7.0312500e-01  0.0000000e+00  8.8366688e-02  1.7279541e-01  2.4994771e-01  3.1759291e-01  3.7494771e-01  4.2279541e-01  4.6336669e-01  5.0000000e-01  5.3663331e-01  5.7720459e-01  6.2505229e-01  6.8240709e-01  7.5005229e-01  8.2720459e-01  9.1163331e-01  1.0000000e+00
  7.1875000e-01  0.0000000e+00  8.6863441e-02  1.7001777e-01  2.4631855e-01  3.1366474e-01  3.7131855e-01  4.2001777e-01  4.6186344e-01  5.0000000e-01  5.3813656e-01  5.7998223e-01  6.2868145e-01  6.8633526e-01  7.5368145e-01  8.2998223e-01  9.1313656e-01  1.0000000e+00
  7.3437500e-01  0.0000000e+00  8.5447555e-02  1.6740155e-01  2.4290030e-01  3.0996485e-01  3.6790030e-01  4.1740155e-01  4.6044756e-01  5.0000000e-01  5.3955244e-01  5.8259845e-01  6.3209970e-01  6.9003515e-01  7.5709970e-01  8.3259845e-01  9.1455244e-01  1.0000000e+00
  7.5000000e-01  0.0000000e+00  8.4113954e-02  1.6493738e-01  2.3968070e-01  3.0647998e-01  3.6468070e-01  4.1493738e-01  4.5911395e-01  5.0000000e-01  5.4088605e-01  5.8506262e-01  6.3531930e-01  6.9352002e-01  7.6031930e-01  8.3506262e-01  9.1588605e-01  1.0000000e+00
  7.6562500e-01  0.0000000e+00  8.2857856e-02  1.6261641e-01  2.3664821e-01  3.0319764e-01  3.6164821e-01  4.1261641e-01  4.5785786e-01  5.0000000e-01  5.4214214e-01  5.8738359e-01  6.3835179e-01  6.9680236e-01  7.6335179e-01  8.3738359e-01  9.1714214e-01  1.0000000e+00
  7.8125000e-01  0.0000000e+00  8.1674755e-02  1.6043033e-01  2.3379195e-01  3.0010605e-01  3.5879195e-01  4.1043033e-01  4.5667476e-01  5.0000000e-01  5.4332524e-01  5.8956967e-01  6.4120805e-01  6.9989395e-01  7.6620805e-01  8.3956967e-01  9.1832524e-01  1.0000000e+00
  7.9687500e-01  0.0000000e+00  8.0560411e-02  1.5837129e-01  2.3110169e-01  2.9719413e-01  3.5610169e-01  4.0837129e-01  4.5556041e-01  5.0000000e-01  5.4443959e-01  5.9162871e-01  6.4389831e-01  7.0280587e-01  7.6889831e-01  8.4162871e-01  9.1943959e-01  1.0000000e+00
  8.1250000e-01  0.0000000e+00  7.9510828e-02  1.5643191e-01  2.2856777e-01  2.9445143e-01  3.5356777e-01  4.0643191e-01  4.5451083e-01  5.0000000e-01  5.4548917e-01  5.9356809e-01  6.4643223e-01  7.0554857e-01  7.7143223e-01  8.4356809e-01  9.2048917e-01  1.0000000e+00
  8.2812500e-01  0.0000000e+00  7.8522240e-02  1.5460524e-01  2.2618111e-01  2.9186813e-01  3.5118111e-01  4.0460524e-01  4.5352224e-01  5.0000000e-01  5.4647776e-01  5.9539476e-01  6.4881889e-01  7.0813187e-01  7.7381889e-01  8.4539476e-01  9.2147776e-01  1.0000000e+00
  8.4375000e-01  0.0000000e+00  7.7591105e-02  1.5288473e-01  2.2393315e-01  2.8943496e-01  3.4893315e-01  4.0288473e-01  4.5259111e-01  5.0000000e-01  5.4740889e-01  5.9711527e-01  6.5106685e-01  7.1056504e-01  7.7606685e-01  8.4711527e-01  9.2240889e-01  1.0000000e+00
  8.5937500e-01  0.0000000e+00  7.6714083e-02  1.5126420e-01  2.2181583e-01  2.8714319e-01  3.4681583e-01  4.0126420e-01  4.5171408e-01  5.0000000e-01  5.4828592e-01  5.9873580e-01  6.5318417e-01  7.1285681e-01  7.7818417e-01  8.4873580e-01  9.2328592e-01  1.0000000e+00
  8.7500000e-01  0.0000000e+00  7.5888029e-02  1.4973785e-01  2.1982156e-01  2.8498461e-01  3.4482156e-01  3.9973785e-01  4.5088803e-01  5.0000000e-01  5.4911197e-01  6.0026215e-01  6.5517844e-01  7.1501539e-01  7.8017844e-01  8.5026215e-01  9.2411197e-01  1.0000000e+00
  8.9062500e-01  0.0000000e+00  7.5109982e-02  1.4830021e-01  2.1794319e-01  2.8295147e-01  3.4294319e-01  3.9830021e-01  4.5010998e-01  5.0000000e-01  5.4989002e-01  6.0169979e-01  6.5705681e-01  7.1704853e-01  7.8205681e-01  8.5169979e-01  9.2489002e-01  1.0000000e+00
  9.0625000e-01  0.0000000e+00  7.4377151e-02  1.4694611e-01  2.1617398e-01  2.8103649e-01  3.4117398e-01  3.9694611e-01  4.4937715e-01  5.0000000e-01  5.5062285e-01  6.0305389e-01  6.5882602e-01  7.1896351e-01  7.8382602e-01  8.5305389e-01  9.2562285e-01  1.0000000e+00
  9.2187500e-01  0.0000000e+00  7.3686908e-02  1.4567071e-01  2.1450758e-01  2.7923280e-01  3.3950758e-01  3.9567071e-01  4.4868691e-01  5.0000000e-01  5.5131309e-01  6.0432929e-01  6.6049242e-01  7.2076720e-01  7.8549242e-01  8.5432929e-01  9.2631309e-01  1.0000000e+00
  9.3750000e-01  0.0000000e+00  7.3036779e-02  1.4446943e-01  2.1293803e-01  2.7753393e-01  3.3793803e-01  3.9446943e-01  4.4803678e-01  5.0000000e-01  5.5196322e-01  6.0553057e-01  6.6206197e-01  7.2246607e-01  7.8706197e-01  8.5553057e-01  9.2696322e-01  1.0000000e+00
  9.5312500e-01  0.0000000e+00  7.2424432e-02  1.4333796e-01  2.1145970e-01  2.7593379e-01  3.3645970e-01  3.9333796e-01  4.4742443e-01  5.0000000e-01  5.5257557e-01  6.0666204e-01  6.6354030e-01  7.2406621e-01  7.8854030e-01  8.5666204e-01  9.2757557e-01  1.0000000e+00
  9.6875000e-01  0.0000000e+00  7.1847672e-02  1.4227225e-01  2.1006728e-01  2.7442664e-01  3.3506728e-01  3.9227225e-01  4.4684767e-01  5.0000000e-01  5.5315233e-01  6.0772775e-01  6.6493272e-01  7.2557336e-01  7.8993272e-01  8.5772775e-01  9.2815233e-01  1.0000000e+00
  9.8437500e-01  0.0000000e+00  7.1304431e-02  1.4126847e-01  2.0875578e-01  2.7300709e-01  3.3375578e-01  3.9126847e-01  4.4630443e-01  5.0000000e-01  5.5369557e-01  6.0873153e-01  6.6624422e-01  7.2699291e-01  7.9124422e-01  8.5873153e-01  9.2869557e-01  1.0000000e+00
  1.0000000e+00  0.0000000e+00  7.0792760e-02  1.4032302e-01  2.0752049e-01  2.7167003e-01  3.3252049e-01  3.9032302e-01  4.4579276e-01  5.0000000e-01  5.5420724e-01  6.0967698e-01  6.6747951e-01  7.2832997e-01  7.9247951e-01  8.5967698e-01  9.2920724e-01  1.0000000e+00
