  0.0000000e+00  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6000000e+01  1.0000000e+01  4.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.0000000e-02  9.9900050e+01  9.3900050e+01  8.7900050e+01  8.1900050e+01  7.5900050e+01  6.9900050e+01  6.3900050e+01  5.7900050e+01  5.1900050e+01  4.5900050e+01  3.9900050e+01  3.3900050e+01  2.7900050e+01  2.1900050e+01  1.5900050e+01  9.9000500e+00  3.9000576e+00  6.8940356e-03  4.1236498e-16  3.3770507e-41  1.3607855e-76 8.4557445e-121 1.5331416e-172 9.6841853e-231 1.7299144e-294  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  2.0000000e-02  9.9800200e+01  9.3800200e+01  8.7800200e+01  8.1800200e+01  7.5800200e+01  6.9800200e+01  6.3800200e+01  5.7800200e+01  5.1800200e+01  4.5800200e+01  3.9800200e+01  3.3800200e+01  2.7800200e+01  2.1800200e+01  1.5800200e+01  9.8001999e+00  3.8014648e+00  3.8000155e-02  2.9283529e-09  4.0238539e-22  4.6307923e-40  2.3028212e-62  2.0790449e-88 1.1565734e-117 1.1177054e-149 4.5279622e-184 1.6302379e-220 9.9290544e-259 1.7794940e-298  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.0000000e-02  9.9700450e+01  9.3700450e+01  8.7700450e+01  8.1700450e+01  7.5700450e+01  6.9700450e+01  6.3700450e+01  5.7700450e+01  5.1700450e+01  4.5700450e+01  3.9700450e+01  3.3700450e+01  2.7700450e+01  2.1700450e+01  1.5700450e+01  9.7004496e+00  3.7091236e+00  7.6769014e-02  7.0082979e-07  1.1665588e-15  8.9030370e-28  8.8857666e-43  2.9571201e-60  7.3281923e-80 2.6807520e-101 2.5930001e-124 1.0911598e-148 3.0613759e-174 8.2689207e-201 2.9534204e-228 1.8367602e-256 2.5269368e-285 9.4772420e-315  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  4.0000000e-02  9.9600799e+01  9.3600799e+01  8.7600799e+01  8.1600799e+01  7.5600799e+01  6.9600799e+01  6.3600799e+01  5.7600799e+01  5.1600799e+01  4.5600799e+01  3.9600799e+01  3.3600799e+01  2.7600799e+01  2.1600799e+01  1.5600799e+01  9.6007990e+00  3.6259556e+00  1.1539942e-01  1.1964955e-05  2.2189398e-12  1.3856962e-21  6.2107468e-33  3.9738630e-46  6.5787710e-61  4.6852383e-77  2.2154587e-94 1.0082573e-112 6.0730336e-132 6.3695181e-152 1.4744837e-172 9.2534682e-194 1.8827952e-215 1.4519771e-237 4.8657387e-260 7.9889223e-283 7.1423590e-306  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  5.0000000e-02  9.9501248e+01  9.3501248e+01  8.7501248e+01  8.1501248e+01  7.5501248e+01  6.9501248e+01  6.3501248e+01  5.7501248e+01  5.1501248e+01  4.5501248e+01  3.9501248e+01  3.3501248e+01  2.7501248e+01  2.1501248e+01  1.5501248e+01  9.5012495e+00  3.5517990e+00  1.5177841e-01  6.9339727e-05  2.1930227e-10  7.6883630e-18  5.3640410e-27  1.2775196e-37  1.6614542e-49  1.7655737e-62  2.1641482e-76  4.1108176e-91 1.5593405e-106 1.4696694e-122 4.1572900e-139 4.1580540e-156 1.6959285e-173 3.1948047e-191 3.0999182e-209 1.7048736e-227 5.7816431e-246 1.3022515e-264 2.0803936e-283 2.4984161e-302 2.4406843e-321  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  6.0000000e-02  9.9401796e+01  9.3401796e+01  8.7401796e+01  8.1401796e+01  7.5401796e+01  6.9401796e+01  6.3401796e+01  5.7401796e+01  5.1401796e+01  4.5401796e+01  3.9401796e+01  3.3401796e+01  2.7401796e+01  2.1401796e+01  1.5401796e+01  9.4018093e+00  3.4854404e+00  1.8542860e-01  2.3142428e-04  4.8793575e-09  2.5148674e-15  5.0845711e-23  6.2715883e-32  6.9482022e-42  9.6453512e-53  2.2316567e-64  1.0991481e-76  1.4221077e-89 5.7941892e-103 8.6964120e-117 5.5090110e-131 1.6582145e-145 2.6300425e-160 2.4064363e-175 1.3753368e-190 5.2657489e-206 1.4366068e-221 2.9494553e-237 4.7825754e-253 6.3932401e-269 7.3192894e-285 7.4239275e-301 6.8760707e-317  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  7.0000000e-02  9.9302444e+01  9.3302444e+01  8.7302444e+01  8.1302444e+01  7.5302444e+01  6.9302444e+01  6.3302444e+01  5.7302444e+01  5.1302444e+01  4.5302444e+01  3.9302444e+01  3.3302444e+01  2.7302444e+01  2.1302444e+01  1.5302444e+01  9.3025045e+00  3.4255647e+00  2.1637952e-01  5.5992010e-04  4.5984207e-08  1.6200684e-13  3.6318414e-20  7.5166475e-28  1.9932624e-36  8.9870907e-46  8.7838596e-56  2.2926165e-66  1.9118844e-77  5.9467021e-89 7.8871928e-101 5.0104205e-113 1.6868621e-125 3.2878973e-138 4.0086703e-151 3.2721733e-164 1.8984537e-177 8.2528562e-191 2.8164611e-204 7.8638928e-218 1.8634678e-231 3.8716887e-245 7.2603916e-259 1.2610038e-272 2.0757480e-286 3.3057422e-300 5.1878089e-314  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  8.0000000e-02  9.9203191e+01  9.3203191e+01  8.7203191e+01  8.1203191e+01  7.5203191e+01  6.9203191e+01  6.3203191e+01  5.7203191e+01  5.1203191e+01  4.5203191e+01  3.9203191e+01  3.3203191e+01  2.7203191e+01  2.1203191e+01  1.5203191e+01  9.2033879e+00  3.3710288e+00  2.4481820e-01  1.1036924e-03  2.5224465e-07  3.7635288e-12  5.1316317e-18  8.8104147e-25  2.5292784e-32  1.5519690e-40  2.5139688e-49  1.2889627e-58  2.4455008e-68  1.9646904e-78  7.5110834e-89  1.5121676e-99 1.7511015e-110 1.2598271e-121 6.0244359e-133 2.0317547e-144 5.0913786e-156 9.9265601e-168 1.5683129e-179 2.0815576e-191 2.3963599e-203 2.4618587e-215 2.3147420e-227 2.0372990e-239 1.7125670e-251 1.3998263e-263 1.1305736e-275 9.1527067e-288 7.5231300e-300 6.3508740e-312 5.7805681e-322  0.0000000e+00
  9.0000000e-02  9.9104038e+01  9.3104038e+01  8.7104038e+01  8.1104038e+01  7.5104038e+01  6.9104038e+01  6.3104038e+01  5.7104038e+01  5.1104038e+01  4.5104038e+01  3.9104038e+01  3.3104038e+01  2.7104038e+01  2.1104038e+01  1.5104038e+01  9.1045398e+00  3.3209027e+00  2.7096990e-01  1.8930159e-03  9.6188683e-07  4.4165845e-11  2.4543588e-16  2.1855505e-22  4.0021497e-29  1.8713606e-36  2.6924388e-44  1.3993873e-52  3.0168752e-61  3.0397175e-70  1.5872514e-79  4.6986524e-89  8.5264635e-99 1.0155287e-108 8.4279655e-119 5.1365899e-129 2.4078597e-139 9.0429191e-150 2.8207823e-160 7.5454617e-171 1.7805936e-181 3.8013946e-192 7.5084842e-203 1.3997932e-213 2.5073348e-224 4.3843315e-235 7.5911564e-246 1.3180866e-256 2.3213894e-267 4.1892699e-278 7.8175376e-289 1.5208400e-299
