  0.0000000e+00  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6000000e+01  1.0000000e+01  4.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  1.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6000282e+01  1.0030069e+01  4.5719150e+00  1.1703674e+00  1.3914330e-01  7.3163789e-03  1.7712559e-04  2.1265968e-06  1.3732563e-08  5.1528456e-11  1.2048143e-13  1.8672552e-16  2.0248453e-19  1.6105548e-22  9.7906098e-26  4.7147945e-29  1.8557888e-32  6.1361970e-36  1.7458221e-39  4.3650458e-43  9.7707516e-47  1.9903497e-50  3.7435087e-54  6.5847945e-58  1.0956109e-61  1.7418349e-65  2.6699072e-69  3.9774068e-73  5.7998792e-77  8.3314628e-81  1.1857167e-84  1.6803924e-88  2.3822694e-92  3.3923033e-96 4.8697930e-100 7.0706840e-104 1.0414118e-107
  2.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000002e+01  2.2000346e+01  1.6014429e+01  1.0201020e+01  5.2119052e+00  1.9594935e+00  5.1571722e-01  9.4162069e-02  1.2137074e-02  1.1378059e-03  8.0227796e-05  4.3980376e-06  1.9329788e-07  7.0030333e-09  2.1436773e-10  5.6664573e-12  1.3184595e-13  2.7462230e-15  5.1968399e-17  9.0515032e-19  1.4677287e-20  2.2381577e-22  3.2383058e-24  4.4806588e-26  5.9701619e-28  7.7078229e-30  9.6952698e-32  1.1939558e-33  1.4457809e-35  1.7281589e-37  2.0461245e-39  2.4070649e-41  2.8212979e-43  3.3028381e-45  3.8704563e-47  4.5491746e-49  5.3723962e-51  6.3849528e-53  7.6474908e-55
  3.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000001e+01  2.8000129e+01  2.2004604e+01  1.6064988e+01  1.0445172e+01  5.7537143e+00  2.5791421e+00  9.2227575e-01  2.6288958e-01  6.0431590e-02  1.1404231e-02  1.8023408e-03  2.4332754e-04  2.8590994e-05  2.9740159e-06  2.7807976e-07  2.3692447e-08  1.8616099e-09  1.3633817e-10  9.3942871e-12  6.1406682e-13  3.8356531e-14  2.3042640e-15  1.3389628e-16  7.5637846e-18  4.1724114e-19  2.2565115e-20  1.2006714e-21  6.3053917e-23  3.2773121e-24  1.6901548e-25  8.6677613e-27  4.4291965e-28  2.2591998e-29  1.1520960e-30  5.8822983e-32  3.0108207e-33  1.5466763e-34  7.9824437e-36  4.1427903e-37
  4.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000029e+01  2.8001142e+01  2.2018543e+01  1.6150484e+01  1.0712381e+01  6.2288571e+00  3.1062837e+00  1.3165802e+00  4.7516252e-01  1.4733226e-01  3.9741827e-02  9.4554539e-03  2.0117137e-03  3.8773653e-04  6.8512535e-05  1.1218620e-05  1.7187907e-06  2.4850487e-07  3.4163838e-08  4.4960465e-09  5.6977497e-10  6.9897747e-11  8.3392575e-12  9.7159011e-13  1.1094690e-13  1.2457496e-14  1.3793691e-15  1.5100011e-16  1.6379939e-17  1.7642876e-18  1.8903285e-19  2.0179968e-20  2.1495553e-21  2.2876249e-22  2.4351905e-23  2.5956375e-24  2.7728212e-25  2.9711735e-26  3.1958483e-27  3.4529165e-28
  5.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000004e+01  3.4000220e+01  2.8004496e+01  2.2045222e+01  1.6261576e+01  1.0984054e+01  6.6565009e+00  3.5729341e+00  1.6915914e+00  7.0842230e-01  2.6435254e-01  8.8742066e-02  2.7079556e-02  7.5892399e-03  1.9726058e-03  4.7981517e-04  1.1011313e-04  2.4016602e-05  5.0109919e-06  1.0059876e-06  1.9532201e-07  3.6844997e-08  6.7799840e-09  1.2213967e-09  2.1609384e-10  3.7653953e-11  6.4781349e-12  1.1028820e-12  1.8617015e-13  3.1214872e-14  5.2067788e-15  8.6525634e-16  1.4342846e-16  2.3742670e-17  3.9288428e-18  6.5047679e-19  1.0784031e-19  1.7915381e-20  2.9843316e-21  4.9876428e-22  8.3674958e-23
  6.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000031e+01  3.4000886e+01  2.8011656e+01  2.2084894e+01  1.6390157e+01  1.1252931e+01  7.0483190e+00  3.9960456e+00  2.0473741e+00  9.5097210e-01  4.0293289e-01  1.5694559e-01  5.6663136e-02  1.9117425e-02  6.0741994e-03  1.8305182e-03  5.2661721e-04  1.4547213e-04  3.8787153e-05  1.0028404e-05  2.5246441e-06  6.2112785e-07  1.4982486e-07  3.5535313e-08  8.3084717e-09  1.9193520e-09  4.3897433e-10  9.9576459e-11  2.2439029e-11  5.0304002e-12  1.1233278e-12  2.5015607e-13  5.5610718e-14  1.2352202e-14  2.7436106e-15  6.0983059e-16  1.3573375e-16  3.0269963e-17  6.7671863e-18  1.5173282e-18  3.4135600e-19
  7.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000003e+01  4.0000134e+01  3.4002469e+01  2.8023648e+01  2.2136423e+01  1.6530413e+01  1.1516094e+01  7.4119292e+00  4.3858785e+00  2.3855761e+00  1.1966152e+00  5.5652061e-01  2.4153449e-01  9.8491995e-02  3.7988377e-02  1.3946819e-02  4.9024165e-03  1.6586799e-03  5.4276306e-04  1.7250991e-04  5.3460595e-05  1.6208656e-05  4.8224453e-06  1.4117638e-06  4.0763235e-07  1.1633470e-07  3.2877915e-08  9.2168743e-09  2.5668336e-09  7.1109242e-10  1.9619397e-10  5.3968211e-11  1.4814784e-11  4.0618686e-12  1.1131636e-12  3.0513307e-13  8.3710545e-14  2.2996802e-14  6.3293922e-15  1.7460335e-15  4.8295629e-16  1.3399192e-16
  8.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000014e+01  4.0000407e+01  3.4005442e+01  2.8040999e+01  2.2198214e+01  1.6678342e+01  1.1772451e+01  7.7526023e+00  4.7492011e+00  2.7080655e+00  1.4419674e+00  7.2041252e-01  3.3957894e-01  1.5189101e-01  6.4833555e-02  2.6549251e-02  1.0481434e-02  4.0072388e-03  1.4896204e-03  5.4035677e-04  1.9189399e-04  6.6906232e-05  2.2961886e-05  7.7745078e-06  2.6022071e-06  8.6257456e-07  2.8361780e-07  9.2634408e-08  3.0093012e-08  9.7343301e-09  3.1385791e-09  1.0095762e-09  3.2424598e-10  1.0405259e-10  3.3385201e-11  1.0715893e-11  3.4427071e-12  1.1075656e-12  3.5695685e-13  1.1529199e-13  3.7330429e-14  1.2120908e-14
  9.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000001e+01  4.6000048e+01  4.0000983e+01  3.4010225e+01  2.8063844e+01  2.2268655e+01  1.6831192e+01  1.2021727e+01  8.0741559e+00  5.0907570e+00  3.0165704e+00  1.6851462e+00  8.9127593e-01  4.4847268e-01  2.1575719e-01  9.9723991e-02  4.4485422e-02  1.9232943e-02  8.0899657e-03  3.3221671e-03  1.3360324e-03  5.2763950e-04  2.0514290e-04  7.8692119e-05  2.9840993e-05  1.1206258e-05  4.1739577e-06  1.5441038e-06  5.6804308e-07  2.0803653e-07  7.5923656e-08  2.7635901e-08  1.0040799e-08  3.6438802e-09  1.3216966e-09  4.7941697e-10  1.7399045e-10  6.3206440e-11  2.2992926e-11  8.3787430e-12  3.0595215e-12  1.1198032e-12  4.1091666e-13
