  0.0000000e+00  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6000000e+01  1.0075270e+01  4.5825492e+00  1.0068478e+00  2.3775807e-01  5.9969684e-02  1.6068790e-02  4.5518850e-03  1.3573463e-03  4.2444012e-04  1.3870033e-04  4.7220706e-05  1.6701795e-05  6.1219623e-06  2.3197666e-06  9.0691608e-07  3.6458532e-07  1.5007156e-07  6.2426054e-08  2.6183387e-08  1.1387731e-08  5.4131473e-09  3.2596285e-09  2.0985365e-09  1.3631932e-09  8.9245681e-10  5.8816164e-10  3.8972586e-10  2.5930783e-10  1.7300325e-10  1.1555356e-10  7.7124268e-11  5.1319818e-11  3.3946645e-11  2.2234151e-11  6.1251124e-12  0.0000000e+00
  1.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6003973e+01  1.0222021e+01  5.1161785e+00  1.7695865e+00  5.6517037e-01  1.7847074e-01  5.7129623e-02  1.8735190e-02  6.3235124e-03  2.2005614e-03  7.8981739e-04  2.9224482e-04  1.1138441e-04  4.3682079e-05  1.7606270e-05  7.2844689e-06  3.0895848e-06  1.3414519e-06  5.9512324e-07  2.6906570e-07  1.2379938e-07  5.8192588e-08  2.7964631e-08  1.4027104e-08  7.5563870e-09  4.5534999e-09  3.1300558e-09  2.1184384e-09  1.4288730e-09  9.3234526e-10  5.8485022e-10  3.4737873e-10  1.8876287e-10  8.4200907e-11  9.3511628e-13  0.0000000e+00  0.0000000e+00
  2.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6038330e+01  1.0410423e+01  5.5991984e+00  2.3864776e+00  9.1924017e-01  3.4025045e-01  1.2469044e-01  4.5951538e-02  1.7174509e-02  6.5405482e-03  2.5443375e-03  1.0122598e-03  4.1205077e-04  1.7160340e-04  7.3090573e-05  3.1821574e-05  1.4151712e-05  6.4236159e-06  2.9734115e-06  1.4019880e-06  6.7312076e-07  3.2884729e-07  1.6341011e-07  8.2798294e-08  4.2878794e-08  2.2923643e-08  1.2837727e-08  7.5938331e-09  4.7381443e-09  3.2364463e-09  2.1148297e-09  1.3104999e-09  7.5066622e-10  3.7906159e-10  3.7093302e-11  0.0000000e+00  0.0000000e+00
  3.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6096777e+01  1.0621400e+01  6.0372885e+00  2.9098284e+00  1.2736167e+00  5.3049484e-01  2.1617236e-01  8.7601290e-02  3.5654256e-02  1.4663379e-02  6.1162907e-03  2.5932151e-03  1.1190101e-03  4.9175603e-04  2.2013030e-04  1.0036815e-04  4.6599975e-05  2.2023179e-05  1.0589537e-05  5.1777919e-06  2.5730460e-06  1.2988776e-06  6.6575550e-07  3.4644911e-07  1.8295428e-07  9.8228030e-08  5.3719145e-08  3.0064087e-08  1.7071806e-08  9.8583170e-09  5.8241213e-09  3.3432648e-09  2.2541330e-09  1.5470887e-09  1.0151665e-09  4.5197363e-10  0.0000000e+00
  4.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2000000e+01  1.6173092e+01  1.0842972e+01  6.4374237e+00  3.3690647e+00  1.6178171e+00  7.3799597e-01  3.2747147e-01  1.4355110e-01  6.2795393e-02  2.7593006e-02  1.2231946e-02  5.4857836e-03  2.4934964e-03  1.1499657e-03  5.3844084e-04  2.5603167e-04  1.2364458e-04  6.0636396e-05  3.0190643e-05  1.5256717e-05  7.8224505e-06  4.0679238e-06  2.1447601e-06  1.1459973e-06  6.2058231e-07  3.4022260e-07  1.8907611e-07  1.0643296e-07  6.0582259e-08  3.5455615e-08  2.0924545e-08  1.1998510e-08  6.8857612e-09  3.9425504e-09  2.3758907e-09  1.2402398e-09  0.0000000e+00
  5.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2005042e+01  1.6262723e+01  1.1067857e+01  6.8059106e+00  3.7817244e+00  1.9482240e+00  9.5501954e-01  4.5435230e-01  2.1273344e-01  9.8975218e-02  4.6062208e-02  2.1541220e-02  1.0154516e-02  4.8353959e-03  2.3291723e-03  1.1359567e-03  5.6124155e-04  2.8098892e-04  1.4256773e-04  7.3303900e-05  3.8190307e-05  2.0155891e-05  1.0773618e-05  5.8312854e-06  3.1936050e-06  1.7705383e-06  9.9343067e-07  5.6350197e-07  3.2316271e-07  1.8733519e-07  1.0906848e-07  6.4633746e-08  3.8745403e-08  2.3419626e-08  1.3805306e-08  7.6537289e-09  3.3634012e-09  0.0000000e+00
  6.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2023902e+01  1.6363376e+01  1.1291969e+01  7.1479854e+00  4.1588818e+00  2.2641509e+00  1.1764528e+00  5.9305101e-01  2.9362821e-01  1.4406837e-01  7.0499363e-02  3.4564610e-02  1.7034078e-02  8.4575121e-03  4.2374026e-03  2.1447011e-03  1.0973870e-03  5.6790494e-04  2.9731967e-04  1.5748764e-04  8.4401042e-05  4.5758429e-05  2.5093878e-05  1.3917844e-05  7.8033449e-06  4.4237495e-06  2.5342666e-06  1.4668705e-06  8.5810712e-07  5.0677998e-07  3.0122893e-07  1.8066357e-07  1.0908641e-07  6.6098792e-08  3.9450647e-08  2.2216904e-08  9.9498812e-09  0.0000000e+00
  7.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2053744e+01  1.6472676e+01  1.1513055e+01  7.4678563e+00  4.5079210e+00  2.5661129e+00  1.3989938e+00  7.4045481e-01  3.8458128e-01  1.9761211e-01  1.0106373e-01  5.1672843e-02  2.6498845e-02  1.3662098e-02  7.0937593e-03  3.7139296e-03  1.9622732e-03  1.0468962e-03  5.6419132e-04  3.0719815e-04  1.6901146e-04  9.3957310e-05  5.2774561e-05  2.9946733e-05  1.7165516e-05  9.9365127e-06  5.8076470e-06  3.4268141e-06  2.0402931e-06  1.2254561e-06  7.4242190e-07  4.5366845e-07  2.7831741e-07  1.7054689e-07  1.0255556e-07  5.7915166e-08  2.6159726e-08  0.0000000e+00
  8.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2092256e+01  1.6588458e+01  1.1729908e+01  7.7688696e+00  4.8340085e+00  2.8550657e+00  1.6205452e+00  8.9408682e-01  4.8398849e-01  2.5894622e-01  1.3770110e-01  7.3090019e-02  3.8846494e-02  2.0722801e-02  1.1115039e-02  6.0020516e-03  3.2660297e-03  1.7920881e-03  9.9200917e-04  5.5413419e-04  3.1241187e-04  1.7778391e-04  1.0211954e-04  5.9203620e-05  3.4640525e-05  2.0453246e-05  1.2183948e-05  7.3218239e-06  4.4373502e-06  2.7109345e-06  1.6685605e-06  1.0334638e-06  6.4300368e-07  3.9906293e-07  2.4313279e-07  1.3877510e-07  6.2931804e-08  0.0000000e+00
  9.0000000e-02  1.0000000e+02  9.4000000e+01  8.8000000e+01  8.2000000e+01  7.6000000e+01  7.0000000e+01  6.4000000e+01  5.8000000e+01  5.2000000e+01  4.6000000e+01  4.0000000e+01  3.4000000e+01  2.8000000e+01  2.2137538e+01  1.6708860e+01  1.1941914e+01  8.0536857e+00  5.1409109e+00  3.1320750e+00  1.8397969e+00  1.0520184e+00  5.9038753e-01  3.2731718e-01  1.8020204e-01  9.8910526e-02  5.4293144e-02  2.9872941e-02  1.6504654e-02  9.1686297e-03  5.1262419e-03  2.8867062e-03  1.6380885e-03  9.3703969e-04  5.4046135e-04  3.1434984e-04  1.8438829e-04  1.0907405e-04  6.5067348e-05  3.9139852e-05  2.3737780e-05  1.4513144e-05  8.9428210e-06  5.5518154e-06  3.4703229e-06  2.1817354e-06  1.3757539e-06  8.6444342e-07  5.3205118e-07  3.0614240e-07  1.3976596e-07  0.0000000e+00
