  1.0000000e+00  5.8593750e-02  1.1132813e-01  1.5878906e-01  2.0150391e-01  2.3994727e-01  2.7454629e-01  3.0568541e-01  3.3371062e-01  3.5893331e-01  3.8163373e-01  4.0206410e-01  4.2045144e-01  4.3700005e-01  4.5189379e-01  4.6529816e-01
  2.0000000e+00  1.1191406e-01  2.1316406e-01  3.0476367e-01  3.8763047e-01  4.6259502e-01  5.3040911e-01  5.9175317e-01  6.4724309e-01  6.9743624e-01  7.4283708e-01  7.8390213e-01  8.2104456e-01  8.5463823e-01  8.8502147e-01  4.8287454e-01
  3.0000000e+00  1.6091016e-01  3.0716895e-01  4.4010229e-01  5.6091695e-01  6.7071118e-01  7.7048439e-01  8.6114594e-01  9.4352324e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  6.8516366e-01  2.8894141e-01
  4.0000000e+00  2.0631768e-01  3.9463656e-01  5.6651008e-01  7.2335933e-01  8.6648415e-01  9.9707332e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  7.7524104e-01  4.6822703e-01  2.4884495e-01
  5.0000000e+00  2.4871251e-01  4.7658484e-01  6.8533543e-01  8.7654391e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  8.5631069e-01  6.3048486e-01  4.7540896e-01  2.8738585e-01
  6.0000000e+00  2.8855009e-01  5.5382285e-01  7.9765549e-01  9.7524856e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  9.2927337e-01  7.7732761e-01  6.8166877e-01  5.5041574e-01  3.2405924e-01
  7.0000000e+00  3.2619425e-01  6.2700023e-01  8.6249327e-01  9.5463884e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  9.9493978e-01  9.1021571e-01  8.6942769e-01  7.9111783e-01  6.2192051e-01  3.5907482e-01
  8.0000000e+00  3.6193856e-01  6.5898222e-01  8.2085809e-01  9.3365495e-01  9.9888321e-01  1.0000000e+00  1.0000000e+00  1.0000000e+00  1.0000000e+00  9.8183606e-01  9.9655856e-01  9.7196034e-01  8.6019226e-01  6.5839771e-01  3.6389183e-01
